filename,# of formulae,# of cells with formulae,(# of cells with formulae) / (# of formulae)
darrell_schoolcraft_000_1_1_1.pst.44.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.440.xls,11701,6551,0.55986667806170412785
darrell_schoolcraft_000_1_1_1.pst.441.xls,4324,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.442.xls,1338,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.443.xls,570,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.445.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.446.xls,545,376,0.68990825688073394495
darrell_schoolcraft_000_1_1_1.pst.447.xls,5646,3166,0.56075097414098476798
darrell_schoolcraft_000_1_1_1.pst.449.xls,11721,6551,0.55891135568637488269
darrell_schoolcraft_000_1_1_1.pst.45.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.450.xls,6895,3014,0.43712835387962291516
darrell_schoolcraft_000_1_1_1.pst.451.xls,11700,6551,0.55991452991452991453
darrell_schoolcraft_000_1_1_1.pst.452.xls,1938,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.453.xls,5692,3166,0.55621925509486999297
darrell_schoolcraft_000_1_1_1.pst.454.xls,681,470,0.69016152716593245228
darrell_schoolcraft_000_1_1_1.pst.456.xls,4285,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.457.xls,4285,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.458.xls,7054,3013,0.42713354125318967961
darrell_schoolcraft_000_1_1_1.pst.46.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.460.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.461.xls,7176,3021,0.42098662207357859532
darrell_schoolcraft_000_1_1_1.pst.462.xls,688,470,0.68313953488372093023
darrell_schoolcraft_000_1_1_1.pst.463.xls,5740,3166,0.55156794425087108014
darrell_schoolcraft_000_1_1_1.pst.464.xls,824,564,0.68446601941747572816
darrell_schoolcraft_000_1_1_1.pst.466.xls,938,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.468.xls,960,658,0.68541666666666666667
darrell_schoolcraft_000_1_1_1.pst.469.xls,612,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.47.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.470.xls,534,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.471.xls,138,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.472.xls,320,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.473.xls,5788,3166,0.54699378023496890117
darrell_schoolcraft_000_1_1_1.pst.474.xls,5788,3164,0.54664823773324118867
darrell_schoolcraft_000_1_1_1.pst.477.xls,7272,3018,0.41501650165016501650
darrell_schoolcraft_000_1_1_1.pst.478.xls,1096,752,0.68613138686131386861
darrell_schoolcraft_000_1_1_1.pst.479.xls,5836,3166,0.54249485949280328992
darrell_schoolcraft_000_1_1_1.pst.48.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.480.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.483.xls,4326,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.484.xls,570,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.485.xls,1338,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.486.xls,138,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.487.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.488.xls,1232,846,0.68668831168831168831
darrell_schoolcraft_000_1_1_1.pst.489.xls,11750,6551,0.55753191489361702128
darrell_schoolcraft_000_1_1_1.pst.49.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.490.xls,5983,3165,0.52899883001838542537
darrell_schoolcraft_000_1_1_1.pst.492.xls,95,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.493.xls,7675,3089,0.40247557003257328990
darrell_schoolcraft_000_1_1_1.pst.494.xls,86,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.497.xls,87,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.5.xls,69,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.50.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.508.xls,6028,3166,0.52521566025215660252
darrell_schoolcraft_000_1_1_1.pst.51.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.510.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.511.xls,11770,6551,0.55658453695836873407
darrell_schoolcraft_000_1_1_1.pst.513.xls,1368,940,0.68713450292397660819
darrell_schoolcraft_000_1_1_1.pst.514.xls,1476,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.515.xls,372,130,0.34946236559139784946
darrell_schoolcraft_000_1_1_1.pst.516.xls,4159,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.517.xls,4159,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.518.xls,8034,3127,0.38922081155090863829
darrell_schoolcraft_000_1_1_1.pst.519.xls,6076,3166,0.52106649111257406188
darrell_schoolcraft_000_1_1_1.pst.52.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.521.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.522.xls,1504,1034,0.68750000000000000000
darrell_schoolcraft_000_1_1_1.pst.523.xls,612,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.524.xls,646,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.525.xls,140,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.526.xls,572,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.527.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.528.xls,6124,3166,0.51698236446766819073
darrell_schoolcraft_000_1_1_1.pst.529.xls,1506,1034,0.68658698539176626826
darrell_schoolcraft_000_1_1_1.pst.53.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.531.xls,960,507,0.52812500000000000000
darrell_schoolcraft_000_1_1_1.pst.532.xls,1642,1128,0.68696711327649208283
darrell_schoolcraft_000_1_1_1.pst.534.xls,8290,3172,0.38262967430639324487
darrell_schoolcraft_000_1_1_1.pst.536.xls,981,507,0.51681957186544342508
darrell_schoolcraft_000_1_1_1.pst.537.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.538.xls,1778,1222,0.68728908886389201350
darrell_schoolcraft_000_1_1_1.pst.539.xls,6172,3166,0.51296176279974076474
darrell_schoolcraft_000_1_1_1.pst.54.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.542.xls,4123,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.543.xls,1518,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.544.xls,1146,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.545.xls,138,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.546.xls,991,507,0.51160443995963673058
darrell_schoolcraft_000_1_1_1.pst.547.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.548.xls,6319,3166,0.50102864377274885267
darrell_schoolcraft_000_1_1_1.pst.55.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.550.xls,1914,1316,0.68756530825496342738
darrell_schoolcraft_000_1_1_1.pst.551.xls,1001,507,0.50649350649350649351
darrell_schoolcraft_000_1_1_1.pst.552.xls,1011,507,0.50148367952522255193
darrell_schoolcraft_000_1_1_1.pst.553.xls,1021,507,0.49657198824681684623
darrell_schoolcraft_000_1_1_1.pst.555.xls,34,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.556.xls,61,12,0.19672131147540983607
darrell_schoolcraft_000_1_1_1.pst.557.xls,51,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.558.xls,126,66,0.52380952380952380952
darrell_schoolcraft_000_1_1_1.pst.56.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.562.xls,61,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.563.xls,56,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.564.xls,59,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.565.xls,178,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.566.xls,56,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.567.xls,50,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.568.xls,49,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.569.xls,49,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.57.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.570.xls,42,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.571.xls,987,104,0.10536980749746707194
darrell_schoolcraft_000_1_1_1.pst.572.xls,1017,104,0.10226155358898721731
darrell_schoolcraft_000_1_1_1.pst.573.xls,348,196,0.56321839080459770115
darrell_schoolcraft_000_1_1_1.pst.578.xls,1682,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.58.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.580.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.582.xls,617,65,0.10534846029173419773
darrell_schoolcraft_000_1_1_1.pst.584.xls,8250,3872,0.46933333333333333333
darrell_schoolcraft_000_1_1_1.pst.585.xls,203,3,0.01477832512315270936
darrell_schoolcraft_000_1_1_1.pst.586.xls,1950,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.587.xls,1950,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.589.xls,2881,1438,0.49913224574800416522
darrell_schoolcraft_000_1_1_1.pst.59.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.590.xls,99,6,0.06060606060606060606
darrell_schoolcraft_000_1_1_1.pst.591.xls,2238,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.592.xls,608,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.593.xls,322,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.594.xls,826,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.595.xls,286,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.596.xls,286,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.597.xls,64,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.599.xls,8250,3872,0.46933333333333333333
darrell_schoolcraft_000_1_1_1.pst.6.xls,69,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.60.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.601.xls,204,3,0.01470588235294117647
darrell_schoolcraft_000_1_1_1.pst.602.xls,165,2,0.01212121212121212121
darrell_schoolcraft_000_1_1_1.pst.603.xls,206,3,0.01456310679611650485
darrell_schoolcraft_000_1_1_1.pst.604.xls,9014,3303,0.36642999778122919902
darrell_schoolcraft_000_1_1_1.pst.605.xls,8250,3872,0.46933333333333333333
darrell_schoolcraft_000_1_1_1.pst.606.xls,208,3,0.01442307692307692308
darrell_schoolcraft_000_1_1_1.pst.607.xls,61,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.609.xls,204,3,0.01470588235294117647
darrell_schoolcraft_000_1_1_1.pst.61.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.610.xls,1938,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.611.xls,1938,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.612.xls,1508,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.613.xls,426,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.614.xls,210,3,0.01428571428571428571
darrell_schoolcraft_000_1_1_1.pst.615.xls,206,3,0.01456310679611650485
darrell_schoolcraft_000_1_1_1.pst.616.xls,8252,3872,0.46921958313136209404
darrell_schoolcraft_000_1_1_1.pst.617.xls,117,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.618.xls,1372,940,0.68513119533527696793
darrell_schoolcraft_000_1_1_1.pst.619.xls,204,3,0.01470588235294117647
darrell_schoolcraft_000_1_1_1.pst.62.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.620.xls,204,3,0.01470588235294117647
darrell_schoolcraft_000_1_1_1.pst.621.xls,204,3,0.01470588235294117647
darrell_schoolcraft_000_1_1_1.pst.622.xls,1377,940,0.68264342774146695715
darrell_schoolcraft_000_1_1_1.pst.623.xls,2925,1438,0.49162393162393162393
darrell_schoolcraft_000_1_1_1.pst.624.xls,2939,1438,0.48928206873086083702
darrell_schoolcraft_000_1_1_1.pst.625.xls,386,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.626.xls,52,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.627.xls,739,158,0.21380243572395128552
darrell_schoolcraft_000_1_1_1.pst.628.xls,748,158,0.21122994652406417112
darrell_schoolcraft_000_1_1_1.pst.63.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.630.xls,118,8,0.06779661016949152542
darrell_schoolcraft_000_1_1_1.pst.631.xls,6594,1982,0.30057628146800121322
darrell_schoolcraft_000_1_1_1.pst.632.xls,4714,1961,0.41599490878235044548
darrell_schoolcraft_000_1_1_1.pst.633.xls,5172,1959,0.37877030162412993039
darrell_schoolcraft_000_1_1_1.pst.64.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.645.xls,5308,1958,0.36887716654107008289
darrell_schoolcraft_000_1_1_1.pst.646.xls,6464,2106,0.32580445544554455446
darrell_schoolcraft_000_1_1_1.pst.647.xls,6067,2106,0.34712378440745014010
darrell_schoolcraft_000_1_1_1.pst.649.xls,211,51,0.24170616113744075829
darrell_schoolcraft_000_1_1_1.pst.65.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.650.xls,6708,2107,0.31410256410256410256
darrell_schoolcraft_000_1_1_1.pst.651.xls,211,51,0.24170616113744075829
darrell_schoolcraft_000_1_1_1.pst.652.xls,211,51,0.24170616113744075829
darrell_schoolcraft_000_1_1_1.pst.653.xls,211,51,0.24170616113744075829
darrell_schoolcraft_000_1_1_1.pst.654.xls,4985,2097,0.42066198595787362086
darrell_schoolcraft_000_1_1_1.pst.655.xls,212,52,0.24528301886792452830
darrell_schoolcraft_000_1_1_1.pst.656.xls,212,47,0.22169811320754716981
darrell_schoolcraft_000_1_1_1.pst.657.xls,5458,2101,0.38493953829241480396
darrell_schoolcraft_000_1_1_1.pst.658.xls,212,27,0.12735849056603773585
darrell_schoolcraft_000_1_1_1.pst.659.xls,204,26,0.12745098039215686275
darrell_schoolcraft_000_1_1_1.pst.66.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.660.xls,206,26,0.12621359223300970874
darrell_schoolcraft_000_1_1_1.pst.661.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.662.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.663.xls,6019,2100,0.34889516530985213491
darrell_schoolcraft_000_1_1_1.pst.664.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.665.xls,122,46,0.37704918032786885246
darrell_schoolcraft_000_1_1_1.pst.666.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.667.xls,6280,2101,0.33455414012738853503
darrell_schoolcraft_000_1_1_1.pst.668.xls,6721,2102,0.31275107870852551704
darrell_schoolcraft_000_1_1_1.pst.669.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.67.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.670.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.671.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.672.xls,5442,2335,0.42907019478133039324
darrell_schoolcraft_000_1_1_1.pst.673.xls,5552,2335,0.42056916426512968300
darrell_schoolcraft_000_1_1_1.pst.674.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.675.xls,5658,2333,0.41233651466949452103
darrell_schoolcraft_000_1_1_1.pst.676.xls,6605,2426,0.36729750189250567752
darrell_schoolcraft_000_1_1_1.pst.677.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.678.xls,6772,2445,0.36104548139397519197
darrell_schoolcraft_000_1_1_1.pst.679.xls,6873,2445,0.35573985159319074640
darrell_schoolcraft_000_1_1_1.pst.68.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.680.xls,7102,2457,0.34595888482117713320
darrell_schoolcraft_000_1_1_1.pst.681.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.682.xls,7432,2454,0.33019375672766415501
darrell_schoolcraft_000_1_1_1.pst.683.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.684.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.685.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.686.xls,5404,3166,0.58586232420429311621
darrell_schoolcraft_000_1_1_1.pst.687.xls,5637,2428,0.43072556324285967713
darrell_schoolcraft_000_1_1_1.pst.688.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.689.xls,6090,2435,0.39983579638752052545
darrell_schoolcraft_000_1_1_1.pst.69.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.690.xls,6384,2437,0.38173558897243107769
darrell_schoolcraft_000_1_1_1.pst.691.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.692.xls,1662,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.693.xls,150,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.694.xls,5524,3166,0.57313540912382331644
darrell_schoolcraft_000_1_1_1.pst.695.xls,5496,2474,0.45014556040756914119
darrell_schoolcraft_000_1_1_1.pst.696.xls,6938,2459,0.35442490631305851830
darrell_schoolcraft_000_1_1_1.pst.697.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.698.xls,6096,2549,0.41814304461942257218
darrell_schoolcraft_000_1_1_1.pst.699.xls,151,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.7.xls,69,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.70.xls,79,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.700.xls,10814,7692,0.71130016645089698539
darrell_schoolcraft_000_1_1_1.pst.701.xls,171,81,0.47368421052631578947
darrell_schoolcraft_000_1_1_1.pst.702.xls,1223,39,0.03188879803761242845
darrell_schoolcraft_000_1_1_1.pst.703.xls,38672,0,0E-24
darrell_schoolcraft_000_1_1_1.pst.704.xls,1294,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.705.xls,6292,3166,0.50317863954227590591
darrell_schoolcraft_000_1_1_1.pst.707.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.709.xls,9164,5156,0.56263640331732867743
darrell_schoolcraft_000_1_1_1.pst.71.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.710.xls,420,86,0.20476190476190476190
darrell_schoolcraft_000_1_1_1.pst.712.xls,915,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.714.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.715.xls,2235,157,0.07024608501118568233
darrell_schoolcraft_000_1_1_1.pst.716.xls,6185,3349,0.54147130153597413096
darrell_schoolcraft_000_1_1_1.pst.717.xls,2370,1889,0.79704641350210970464
darrell_schoolcraft_000_1_1_1.pst.718.xls,2305,1902,0.82516268980477223427
darrell_schoolcraft_000_1_1_1.pst.719.xls,9050,5156,0.56972375690607734807
darrell_schoolcraft_000_1_1_1.pst.72.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.720.xls,98,51,0.52040816326530612245
darrell_schoolcraft_000_1_1_1.pst.721.xls,5908,3166,0.53588354773188896412
darrell_schoolcraft_000_1_1_1.pst.722.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.723.xls,9080,5156,0.56784140969162995595
darrell_schoolcraft_000_1_1_1.pst.725.xls,6200,3349,0.54016129032258064516
darrell_schoolcraft_000_1_1_1.pst.726.xls,690,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.727.xls,690,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.728.xls,5956,3166,0.53156480859637340497
darrell_schoolcraft_000_1_1_1.pst.73.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.730.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.731.xls,346,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.732.xls,381,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.733.xls,9090,5156,0.56721672167216721672
darrell_schoolcraft_000_1_1_1.pst.734.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.735.xls,170,82,0.48235294117647058824
darrell_schoolcraft_000_1_1_1.pst.736.xls,765,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.737.xls,117,8,0.06837606837606837607
darrell_schoolcraft_000_1_1_1.pst.738.xls,6052,3166,0.52313284864507600793
darrell_schoolcraft_000_1_1_1.pst.739.xls,2387,1903,0.79723502304147465438
darrell_schoolcraft_000_1_1_1.pst.74.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.740.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.741.xls,101,35,0.34653465346534653465
darrell_schoolcraft_000_1_1_1.pst.742.xls,9110,5156,0.56597145993413830955
darrell_schoolcraft_000_1_1_1.pst.743.xls,796,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.744.xls,796,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.746.xls,98,51,0.52040816326530612245
darrell_schoolcraft_000_1_1_1.pst.747.xls,602,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.748.xls,145,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.749.xls,880,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.75.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.750.xls,343,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.751.xls,1798,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.752.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.753.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.755.xls,717,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.756.xls,4760,396,0.08319327731092436975
darrell_schoolcraft_000_1_1_1.pst.757.xls,1801,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.759.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.76.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.760.xls,731,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.761.xls,731,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.762.xls,9140,5156,0.56411378555798687090
darrell_schoolcraft_000_1_1_1.pst.763.xls,326,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.764.xls,285,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.765.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.766.xls,6340,3166,0.49936908517350157729
darrell_schoolcraft_000_1_1_1.pst.767.xls,793,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.769.xls,6388,3166,0.49561678146524733876
darrell_schoolcraft_000_1_1_1.pst.77.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.770.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.773.xls,493,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.774.xls,785,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.775.xls,785,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.776.xls,108,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.777.xls,208,26,0.12500000000000000000
darrell_schoolcraft_000_1_1_1.pst.778.xls,9194,5156,0.56080052207961714161
darrell_schoolcraft_000_1_1_1.pst.779.xls,9204,5156,0.56019122120817036071
darrell_schoolcraft_000_1_1_1.pst.78.xls,80,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.8.xls,69,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.80.xls,341,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.81.xls,69,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.82.xls,27440,0,0E-24
darrell_schoolcraft_000_1_1_1.pst.83.xls,22,6,0.27272727272727272727
darrell_schoolcraft_000_1_1_1.pst.84.xls,9056,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.85.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.86.xls,209,26,0.12440191387559808612
darrell_schoolcraft_000_1_1_1.pst.87.xls,7323,2997,0.40925850061450225317
darrell_schoolcraft_000_1_1_1.pst.89.xls,7914,3079,0.38905736669193833712
darrell_schoolcraft_000_1_1_1.pst.9.xls,69,0,0E-20
darrell_schoolcraft_000_1_1_1.pst.99.xls,30,0,0E-20
darron_c_giron_000_1_1_1.pst.0.xls,380,114,0.30000000000000000000
darron_c_giron_000_1_1_1.pst.1.xls,172,48,0.27906976744186046512
darron_c_giron_000_1_1_1.pst.10.xls,98,0,0E-20
darron_c_giron_000_1_1_1.pst.100.xls,1669,0,0E-20
darron_c_giron_000_1_1_1.pst.101.xls,1669,0,0E-20
darron_c_giron_000_1_1_1.pst.102.xls,1669,0,0E-20
darron_c_giron_000_1_1_1.pst.103.xls,1669,0,0E-20
darron_c_giron_000_1_1_1.pst.104.xls,52,12,0.23076923076923076923
darron_c_giron_000_1_1_1.pst.105.xls,716,15,0.02094972067039106145
darron_c_giron_000_1_1_1.pst.107.xls,207,0,0E-20
darron_c_giron_000_1_1_1.pst.108.xls,207,0,0E-20
darron_c_giron_000_1_1_1.pst.109.xls,146,1,0.00684931506849315068
darron_c_giron_000_1_1_1.pst.11.xls,1105,0,0E-20
darron_c_giron_000_1_1_1.pst.111.xls,38,0,0E-20
darron_c_giron_000_1_1_1.pst.112.xls,1635,121,0.07400611620795107034
darron_c_giron_000_1_1_1.pst.114.xls,838,60,0.07159904534606205251
darron_c_giron_000_1_1_1.pst.115.xls,5336,1744,0.32683658170914542729
darron_c_giron_000_1_1_1.pst.116.xls,5321,1746,0.32813380943431685773
darron_c_giron_000_1_1_1.pst.117.xls,22,0,0E-20
darron_c_giron_000_1_1_1.pst.118.xls,15246,1716,0.11255411255411255411
